symbol,exchange,datetime,open,high,low,close,volume,turnover,open_interest
c2611,DCE,2026-09-24 10:07:00,2176.0,2176.0,2174.0,2174.0,1363.0,0.0,1176713.0
c2611,DCE,2026-09-24 10:08:00,2174.0,2175.0,2174.0,2174.0,324.0,0.0,1176551.0
c2611,DCE,2026-09-24 10:09:00,2174.0,2175.0,2174.0,2174.0,643.0,0.0,1176610.0
c2611,DCE,2026-09-24 10:10:00,2174.0,2175.0,2174.0,2175.0,373.0,0.0,1176664.0
c2611,DCE,2026-09-24 10:11:00,2175.0,2176.0,2174.0,2174.0,2273.0,0.0,1176480.0
c2611,DCE,2026-09-24 10:12:00,2174.0,2175.0,2174.0,2175.0,833.0,0.0,1176643.0
c2611,DCE,2026-09-24 10:13:00,2175.0,2176.0,2174.0,2175.0,1009.0,0.0,1177033.0
c2611,DCE,2026-09-24 10:14:00,2175.0,2176.0,2174.0,2175.0,1303.0,0.0,1176832.0
c2611,DCE,2026-09-24 10:30:00,2175.0,2175.0,2174.0,2174.0,464.0,0.0,1176394.0
c2611,DCE,2026-09-24 10:31:00,2174.0,2175.0,2174.0,2175.0,317.0,0.0,1176317.0
c2611,DCE,2026-09-24 10:32:00,2175.0,2175.0,2174.0,2175.0,520.0,0.0,1176181.0
c2611,DCE,2026-09-24 10:33:00,2175.0,2175.0,2174.0,2175.0,208.0,0.0,1176096.0
c2611,DCE,2026-09-24 10:34:00,2175.0,2175.0,2174.0,2174.0,411.0,0.0,1176032.0
c2611,DCE,2026-09-24 10:35:00,2174.0,2175.0,2174.0,2174.0,157.0,0.0,1175924.0
c2611,DCE,2026-09-24 10:36:00,2174.0,2175.0,2173.0,2173.0,1255.0,0.0,1175849.0
c2611,DCE,2026-09-24 10:37:00,2173.0,2174.0,2173.0,2174.0,271.0,0.0,1175532.0
c2611,DCE,2026-09-24 10:38:00,2174.0,2174.0,2173.0,2174.0,280.0,0.0,1175564.0
c2611,DCE,2026-09-24 10:39:00,2174.0,2174.0,2173.0,2173.0,623.0,0.0,1175546.0
c2611,DCE,2026-09-24 10:40:00,2173.0,2174.0,2173.0,2173.0,328.0,0.0,1175484.0
c2611,DCE,2026-09-24 10:41:00,2173.0,2174.0,2173.0,2173.0,753.0,0.0,1175405.0
c2611,DCE,2026-09-24 10:42:00,2173.0,2175.0,2173.0,2175.0,1432.0,0.0,1175390.0
c2611,DCE,2026-09-24 10:43:00,2175.0,2175.0,2174.0,2175.0,766.0,0.0,1175128.0
c2611,DCE,2026-09-24 10:44:00,2175.0,2176.0,2174.0,2175.0,972.0,0.0,1175449.0
c2611,DCE,2026-09-24 10:45:00,2175.0,2176.0,2174.0,2175.0,2274.0,0.0,1175437.0
c2611,DCE,2026-09-24 10:46:00,2175.0,2175.0,2173.0,2175.0,2267.0,0.0,1176187.0
c2611,DCE,2026-09-24 10:47:00,2175.0,2175.0,2174.0,2174.0,231.0,0.0,1176583.0
c2611,DCE,2026-09-24 10:48:00,2174.0,2176.0,2174.0,2175.0,1282.0,0.0,1176502.0
c2611,DCE,2026-09-24 10:49:00,2175.0,2176.0,2175.0,2175.0,169.0,0.0,1176622.0
c2611,DCE,2026-09-24 10:50:00,2175.0,2176.0,2175.0,2175.0,296.0,0.0,1176539.0
c2611,DCE,2026-09-24 10:51:00,2175.0,2176.0,2175.0,2176.0,228.0,0.0,1176312.0
c2611,DCE,2026-09-24 10:52:00,2176.0,2177.0,2175.0,2177.0,1597.0,0.0,1176288.0
c2611,DCE,2026-09-24 10:53:00,2177.0,2177.0,2176.0,2177.0,362.0,0.0,1176428.0
c2611,DCE,2026-09-24 10:54:00,2177.0,2177.0,2176.0,2177.0,202.0,0.0,1176342.0
c2611,DCE,2026-09-24 10:55:00,2177.0,2177.0,2176.0,2177.0,1056.0,0.0,1176348.0
c2611,DCE,2026-09-24 10:56:00,2177.0,2177.0,2176.0,2177.0,3596.0,0.0,1176212.0
c2611,DCE,2026-09-24 10:57:00,2177.0,2177.0,2176.0,2176.0,283.0,0.0,1175820.0
c2611,DCE,2026-09-24 10:58:00,2176.0,2177.0,2176.0,2177.0,161.0,0.0,1175902.0
c2611,DCE,2026-09-24 10:59:00,2177.0,2177.0,2175.0,2176.0,2536.0,0.0,1175942.0
c2611,DCE,2026-09-24 11:00:00,2176.0,2176.0,2175.0,2176.0,187.0,0.0,1175327.0
c2611,DCE,2026-09-24 11:01:00,2176.0,2178.0,2175.0,2177.0,4231.0,0.0,1175341.0
c2611,DCE,2026-09-24 11:02:00,2177.0,2178.0,2177.0,2177.0,651.0,0.0,1174850.0
c2611,DCE,2026-09-24 11:03:00,2177.0,2178.0,2177.0,2178.0,2251.0,0.0,1174531.0
c2611,DCE,2026-09-24 11:04:00,2178.0,2180.0,2178.0,2180.0,6321.0,0.0,1173943.0
c2611,DCE,2026-09-24 11:05:00,2180.0,2180.0,2179.0,2180.0,1264.0,0.0,1174721.0
c2611,DCE,2026-09-24 11:06:00,2180.0,2180.0,2177.0,2177.0,4950.0,0.0,1175098.0
c2611,DCE,2026-09-24 11:07:00,2177.0,2179.0,2177.0,2179.0,1230.0,0.0,1173856.0
c2611,DCE,2026-09-24 11:08:00,2179.0,2179.0,2177.0,2177.0,1864.0,0.0,1173852.0
c2611,DCE,2026-09-24 11:09:00,2177.0,2178.0,2177.0,2178.0,229.0,0.0,1173721.0
c2611,DCE,2026-09-24 11:10:00,2178.0,2178.0,2177.0,2178.0,332.0,0.0,1173566.0
c2611,DCE,2026-09-24 11:11:00,2178.0,2179.0,2177.0,2178.0,1742.0,0.0,1173336.0
c2611,DCE,2026-09-24 11:12:00,2178.0,2179.0,2178.0,2178.0,328.0,0.0,1173522.0
c2611,DCE,2026-09-24 11:13:00,2178.0,2179.0,2178.0,2178.0,232.0,0.0,1173383.0
c2611,DCE,2026-09-24 11:14:00,2178.0,2179.0,2177.0,2179.0,2078.0,0.0,1173308.0
c2611,DCE,2026-09-24 11:15:00,2179.0,2179.0,2178.0,2179.0,540.0,0.0,1172982.0
c2611,DCE,2026-09-24 11:16:00,2179.0,2179.0,2177.0,2177.0,958.0,0.0,1173027.0
c2611,DCE,2026-09-24 11:17:00,2177.0,2178.0,2177.0,2177.0,730.0,0.0,1172700.0
c2611,DCE,2026-09-24 11:18:00,2177.0,2178.0,2177.0,2178.0,520.0,0.0,1172341.0
c2611,DCE,2026-09-24 11:19:00,2178.0,2179.0,2177.0,2179.0,769.0,0.0,1172099.0
c2611,DCE,2026-09-24 11:20:00,2179.0,2179.0,2177.0,2178.0,683.0,0.0,1172066.0
c2611,DCE,2026-09-24 11:21:00,2178.0,2179.0,2177.0,2179.0,610.0,0.0,1171903.0
c2611,DCE,2026-09-24 11:22:00,2179.0,2179.0,2178.0,2179.0,693.0,0.0,1171961.0
c2611,DCE,2026-09-24 11:23:00,2179.0,2179.0,2178.0,2179.0,441.0,0.0,1171675.0
c2611,DCE,2026-09-24 11:24:00,2179.0,2179.0,2178.0,2178.0,921.0,0.0,1171844.0
c2611,DCE,2026-09-24 11:25:00,2178.0,2179.0,2178.0,2179.0,739.0,0.0,1172117.0
c2611,DCE,2026-09-24 11:26:00,2179.0,2179.0,2178.0,2178.0,2081.0,0.0,1171691.0
c2611,DCE,2026-09-24 11:27:00,2178.0,2179.0,2177.0,2178.0,845.0,0.0,1172160.0
c2611,DCE,2026-09-24 11:28:00,2178.0,2179.0,2177.0,2178.0,1136.0,0.0,1172129.0
c2611,DCE,2026-09-24 11:29:00,2178.0,2179.0,2177.0,2179.0,2044.0,0.0,1171979.0
c2611,DCE,2026-09-24 13:30:00,2179.0,2179.0,2177.0,2177.0,2134.0,0.0,1171321.0
c2611,DCE,2026-09-24 13:31:00,2177.0,2178.0,2177.0,2177.0,291.0,0.0,1170480.0
c2611,DCE,2026-09-24 13:32:00,2177.0,2178.0,2177.0,2178.0,357.0,0.0,1170538.0
c2611,DCE,2026-09-24 13:33:00,2178.0,2178.0,2176.0,2176.0,1635.0,0.0,1170322.0
c2611,DCE,2026-09-24 13:34:00,2176.0,2178.0,2176.0,2177.0,850.0,0.0,1170471.0
c2611,DCE,2026-09-24 13:35:00,2177.0,2179.0,2177.0,2179.0,1227.0,0.0,1170239.0
c2611,DCE,2026-09-24 13:36:00,2179.0,2179.0,2178.0,2179.0,182.0,0.0,1170363.0
c2611,DCE,2026-09-24 13:37:00,2179.0,2179.0,2178.0,2179.0,154.0,0.0,1170415.0
c2611,DCE,2026-09-24 13:38:00,2179.0,2179.0,2178.0,2179.0,186.0,0.0,1170463.0
c2611,DCE,2026-09-24 13:39:00,2179.0,2179.0,2178.0,2178.0,169.0,0.0,1170501.0
c2611,DCE,2026-09-24 13:40:00,2178.0,2179.0,2178.0,2178.0,178.0,0.0,1170539.0
c2611,DCE,2026-09-24 13:41:00,2178.0,2179.0,2177.0,2177.0,1514.0,0.0,1170540.0
c2611,DCE,2026-09-24 13:42:00,2177.0,2178.0,2177.0,2177.0,121.0,0.0,1170281.0
c2611,DCE,2026-09-24 13:43:00,2177.0,2178.0,2176.0,2176.0,1473.0,0.0,1170227.0
c2611,DCE,2026-09-24 13:44:00,2176.0,2177.0,2176.0,2176.0,1392.0,0.0,1170160.0
c2611,DCE,2026-09-24 13:45:00,2176.0,2177.0,2175.0,2175.0,1785.0,0.0,1170411.0
c2611,DCE,2026-09-24 13:46:00,2175.0,2176.0,2174.0,2176.0,2172.0,0.0,1170826.0
c2611,DCE,2026-09-24 13:47:00,2176.0,2176.0,2175.0,2176.0,198.0,0.0,1170221.0
c2611,DCE,2026-09-24 13:48:00,2176.0,2176.0,2174.0,2174.0,1935.0,0.0,1170190.0
c2611,DCE,2026-09-24 13:49:00,2174.0,2175.0,2174.0,2174.0,371.0,0.0,1169259.0
c2611,DCE,2026-09-24 13:50:00,2174.0,2176.0,2174.0,2175.0,2059.0,0.0,1169238.0
c2611,DCE,2026-09-24 13:51:00,2175.0,2176.0,2175.0,2175.0,301.0,0.0,1168722.0
c2611,DCE,2026-09-24 13:52:00,2175.0,2176.0,2175.0,2176.0,336.0,0.0,1168706.0
c2611,DCE,2026-09-24 13:53:00,2176.0,2176.0,2175.0,2176.0,369.0,0.0,1168562.0
c2611,DCE,2026-09-24 13:54:00,2176.0,2176.0,2175.0,2176.0,331.0,0.0,1168534.0
c2611,DCE,2026-09-24 13:55:00,2176.0,2176.0,2175.0,2175.0,346.0,0.0,1168475.0
c2611,DCE,2026-09-24 13:56:00,2175.0,2176.0,2175.0,2176.0,197.0,0.0,1168406.0
c2611,DCE,2026-09-24 13:57:00,2176.0,2176.0,2175.0,2175.0,501.0,0.0,1168414.0
c2611,DCE,2026-09-24 13:58:00,2175.0,2176.0,2174.0,2174.0,4114.0,0.0,1168345.0
c2611,DCE,2026-09-24 13:59:00,2174.0,2175.0,2174.0,2175.0,535.0,0.0,1168617.0
c2611,DCE,2026-09-24 14:00:00,2175.0,2175.0,2173.0,2175.0,3615.0,0.0,1168497.0
c2611,DCE,2026-09-24 14:01:00,2175.0,2175.0,2174.0,2174.0,149.0,0.0,1168615.0
c2611,DCE,2026-09-24 14:02:00,2174.0,2175.0,2174.0,2175.0,167.0,0.0,1168554.0
c2611,DCE,2026-09-24 14:03:00,2175.0,2175.0,2174.0,2175.0,154.0,0.0,1168505.0
c2611,DCE,2026-09-24 14:04:00,2175.0,2176.0,2174.0,2176.0,2086.0,0.0,1168407.0
c2611,DCE,2026-09-24 14:05:00,2176.0,2176.0,2175.0,2175.0,316.0,0.0,1167970.0
c2611,DCE,2026-09-24 14:06:00,2175.0,2176.0,2175.0,2176.0,383.0,0.0,1167928.0
c2611,DCE,2026-09-24 14:07:00,2176.0,2176.0,2175.0,2175.0,136.0,0.0,1167818.0
c2611,DCE,2026-09-24 14:08:00,2175.0,2176.0,2175.0,2176.0,122.0,0.0,1167797.0
c2611,DCE,2026-09-24 14:09:00,2176.0,2176.0,2174.0,2174.0,1735.0,0.0,1167708.0
c2611,DCE,2026-09-24 14:10:00,2174.0,2175.0,2174.0,2174.0,147.0,0.0,1168105.0
c2611,DCE,2026-09-24 14:11:00,2174.0,2175.0,2174.0,2174.0,251.0,0.0,1168047.0
c2611,DCE,2026-09-24 14:12:00,2174.0,2175.0,2174.0,2174.0,317.0,0.0,1168013.0
c2611,DCE,2026-09-24 14:13:00,2174.0,2175.0,2174.0,2174.0,149.0,0.0,1167926.0
c2611,DCE,2026-09-24 14:14:00,2174.0,2175.0,2174.0,2174.0,137.0,0.0,1167967.0
c2611,DCE,2026-09-24 14:15:00,2174.0,2175.0,2174.0,2175.0,201.0,0.0,1167943.0
c2611,DCE,2026-09-24 14:16:00,2175.0,2175.0,2174.0,2175.0,113.0,0.0,1167805.0
c2611,DCE,2026-09-24 14:17:00,2175.0,2175.0,2174.0,2174.0,785.0,0.0,1167793.0
c2611,DCE,2026-09-24 14:18:00,2174.0,2175.0,2174.0,2174.0,2023.0,0.0,1167645.0
c2611,DCE,2026-09-24 14:19:00,2174.0,2175.0,2174.0,2174.0,511.0,0.0,1167394.0
c2611,DCE,2026-09-24 14:20:00,2174.0,2175.0,2174.0,2174.0,277.0,0.0,1167724.0
c2611,DCE,2026-09-24 14:21:00,2174.0,2175.0,2174.0,2174.0,150.0,0.0,1167848.0
c2611,DCE,2026-09-24 14:22:00,2174.0,2175.0,2174.0,2174.0,141.0,0.0,1167789.0
c2611,DCE,2026-09-24 14:23:00,2174.0,2175.0,2174.0,2174.0,121.0,0.0,1167742.0
c2611,DCE,2026-09-24 14:24:00,2174.0,2175.0,2174.0,2174.0,372.0,0.0,1167685.0
c2611,DCE,2026-09-24 14:25:00,2174.0,2176.0,2174.0,2175.0,1902.0,0.0,1167524.0
c2611,DCE,2026-09-24 14:26:00,2175.0,2176.0,2175.0,2176.0,591.0,0.0,1166924.0
c2611,DCE,2026-09-24 14:27:00,2176.0,2176.0,2175.0,2176.0,192.0,0.0,1166777.0
c2611,DCE,2026-09-24 14:28:00,2176.0,2176.0,2175.0,2175.0,257.0,0.0,1166833.0
c2611,DCE,2026-09-24 14:29:00,2175.0,2176.0,2174.0,2174.0,4424.0,0.0,1166838.0
c2611,DCE,2026-09-24 14:30:00,2174.0,2176.0,2174.0,2176.0,1615.0,0.0,1166452.0
c2611,DCE,2026-09-24 14:31:00,2176.0,2176.0,2175.0,2175.0,234.0,0.0,1166106.0
c2611,DCE,2026-09-24 14:32:00,2175.0,2176.0,2175.0,2175.0,198.0,0.0,1166177.0
c2611,DCE,2026-09-24 14:33:00,2175.0,2176.0,2175.0,2175.0,153.0,0.0,1166082.0
c2611,DCE,2026-09-24 14:34:00,2175.0,2176.0,2175.0,2175.0,420.0,0.0,1165991.0
c2611,DCE,2026-09-24 14:35:00,2175.0,2176.0,2175.0,2175.0,289.0,0.0,1165996.0
c2611,DCE,2026-09-24 14:36:00,2175.0,2176.0,2175.0,2175.0,286.0,0.0,1165812.0
c2611,DCE,2026-09-24 14:37:00,2175.0,2176.0,2175.0,2175.0,192.0,0.0,1165847.0
c2611,DCE,2026-09-24 14:38:00,2175.0,2176.0,2175.0,2175.0,259.0,0.0,1165876.0
c2611,DCE,2026-09-24 14:39:00,2175.0,2176.0,2175.0,2175.0,809.0,0.0,1165935.0
c2611,DCE,2026-09-24 14:40:00,2175.0,2176.0,2175.0,2176.0,517.0,0.0,1166204.0
c2611,DCE,2026-09-24 14:41:00,2176.0,2176.0,2175.0,2176.0,1611.0,0.0,1166301.0
c2611,DCE,2026-09-24 14:42:00,2176.0,2176.0,2175.0,2175.0,2223.0,0.0,1166248.0
c2611,DCE,2026-09-24 14:43:00,2175.0,2176.0,2174.0,2175.0,5938.0,0.0,1165745.0
c2611,DCE,2026-09-24 14:44:00,2175.0,2178.0,2175.0,2178.0,4058.0,0.0,1165595.0
c2611,DCE,2026-09-24 14:45:00,2178.0,2181.0,2177.0,2181.0,8209.0,0.0,1164532.0
c2611,DCE,2026-09-24 14:46:00,2181.0,2181.0,2179.0,2180.0,5182.0,0.0,1163744.0
c2611,DCE,2026-09-24 14:47:00,2180.0,2180.0,2179.0,2179.0,976.0,0.0,1162765.0
c2611,DCE,2026-09-24 14:48:00,2179.0,2180.0,2178.0,2179.0,2365.0,0.0,1162790.0
c2611,DCE,2026-09-24 14:49:00,2179.0,2179.0,2178.0,2179.0,668.0,0.0,1162125.0
c2611,DCE,2026-09-24 14:50:00,2179.0,2179.0,2178.0,2179.0,551.0,0.0,1162407.0
c2611,DCE,2026-09-24 14:51:00,2179.0,2180.0,2178.0,2179.0,2503.0,0.0,1162321.0
c2611,DCE,2026-09-24 14:52:00,2179.0,2180.0,2179.0,2180.0,847.0,0.0,1162172.0
c2611,DCE,2026-09-24 14:53:00,2180.0,2180.0,2179.0,2180.0,1013.0,0.0,1162141.0
c2611,DCE,2026-09-24 14:54:00,2180.0,2180.0,2179.0,2179.0,1540.0,0.0,1161673.0
c2611,DCE,2026-09-24 14:55:00,2179.0,2180.0,2179.0,2180.0,2331.0,0.0,1160956.0
c2611,DCE,2026-09-24 14:56:00,2180.0,2181.0,2179.0,2181.0,3626.0,0.0,1159977.0
c2611,DCE,2026-09-24 14:57:00,2181.0,2181.0,2179.0,2180.0,5119.0,0.0,1160231.0
c2611,DCE,2026-09-24 14:58:00,2180.0,2182.0,2180.0,2182.0,3737.0,0.0,1158545.0
c2611,DCE,2026-09-24 14:59:00,2182.0,2182.0,2181.0,2181.0,5530.0,0.0,1158574.0
